n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,returncode,execution_valid,fault_injections,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,7,24,1,0,PASS,1,PASS,FAIL,yes,no,6.52136369e2,2.61331431e2,2.89571078e2,9.02805823e1,-39.11188704,36,1,36,1,1,0,0,287542 ns,259041,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,7,26,1,0,PASS,1,PASS,FAIL,yes,no,5.20696368e2,2.58716395e2,2.88105216e2,8.98235653e1,-39.06780578,36,1,36,1,1,0,0,311292 ns,280496,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,12,0,1,0,PASS,1,PASS,FAIL,yes,no,5.99531839e2,2.62716764e2,3.04228038e2,9.48502339e1,-39.54076812,36,1,36,1,1,0,0,287084 ns,259833,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,12,8,1,0,PASS,1,PASS,FAIL,yes,no,7.06079783e2,2.64036385e2,3.15298326e2,9.83016558e1,-39.85121666,36,1,36,1,1,0,0,287917 ns,259875,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,12,24,1,0,PASS,1,PASS,FAIL,yes,no,6.05377099e2,2.58025222e2,2.83753104e2,8.84666924e1,-38.93559581,36,1,36,1,1,0,0,333874 ns,301083,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,12,26,1,0,PASS,1,PASS,FAIL,yes,no,5.44387083e2,2.79493406e2,3.07605729e2,9.59033083e1,-39.63667178,36,1,36,1,1,0,0,288085 ns,260043,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,13,0,1,0,PASS,1,PASS,FAIL,yes,no,5.67238537e2,2.54589355e2,2.86864798e2,8.94368361e1,-39.03032855,36,1,36,1,1,0,0,332918 ns,300876,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,13,8,1,0,PASS,1,PASS,FAIL,yes,no,6.23296735e2,2.69001886e2,3.03936139e2,9.47592274e1,-39.53243023,36,1,36,1,1,0,0,309209 ns,279213,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,13,24,1,0,PASS,1,PASS,FAIL,yes,no,6.55610179e2,2.56831007e2,2.96036838e2,9.22964347e1,-39.30369850,36,1,36,1,1,0,0,286126 ns,257795,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,13,26,1,0,PASS,1,PASS,FAIL,yes,no,6.06052968e2,2.66584114e2,3.04461469e2,9.49230114e1,-39.54743015,36,1,36,1,1,0,0,286500 ns,259541,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,16,0,1,0,PASS,1,PASS,FAIL,yes,no,6.18555963e2,2.62800174e2,3.01186434e2,9.39019421e1,-39.45349149,36,1,36,1,1,0,0,331749 ns,300877,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,16,8,1,0,PASS,1,PASS,FAIL,yes,no,5.68244765e2,2.55263873e2,2.86346108e2,8.92751223e1,-39.01460908,36,1,36,1,1,0,0,302375 ns,272913,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,16,24,1,0,PASS,1,PASS,FAIL,yes,no,5.51409269e2,2.44998565e2,2.88542396e2,8.99598664e1,-39.08097604,36,1,36,1,1,0,0,286251 ns,259083,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,16,26,1,0,PASS,1,PASS,FAIL,yes,no,6.44722929e2,2.60834090e2,2.99945736e2,9.35151256e1,-39.41763723,36,1,36,1,1,0,0,286666 ns,258586,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,17,0,1,0,PASS,1,PASS,FAIL,yes,no,5.16595348e2,2.83620713e2,3.12679596e2,9.74852054e1,-39.77877422,36,1,36,1,1,0,0,287209 ns,260039,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,17,8,1,0,PASS,1,PASS,FAIL,yes,no,5.00399880e2,2.69433311e2,2.90497379e2,9.05693783e1,-39.13962773,36,1,36,1,1,0,0,332666 ns,299584,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,17,24,1,0,PASS,1,PASS,FAIL,yes,no,5.83138963e2,2.49326908e2,2.90828922e2,9.06727448e1,-39.14953525,36,1,36,1,1,0,0,286000 ns,258293,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,17,26,1,0,PASS,1,PASS,FAIL,yes,no,6.34234278e2,2.47464702e2,2.80577917e2,8.74767532e1,-38.83785310,36,1,36,1,1,0,0,137708 ns,124789,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,19,0,1,0,PASS,1,PASS,FAIL,yes,no,5.69483424e2,3.02623169e2,3.26098088e2,1.01668735e2,-40.14374844,36,1,36,1,1,0,0,332625 ns,300998,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,19,8,1,0,PASS,1,PASS,FAIL,yes,no,5.45661765e2,2.43589378e2,2.75133090e2,8.57792007e1,-38.66763990,36,1,36,1,1,0,0,332457 ns,300713,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,19,24,1,0,PASS,1,PASS,FAIL,yes,no,6.52484545e2,2.93184672e2,3.25237042e2,1.01400284e2,-40.12078343,36,1,36,1,1,0,0,286458 ns,258625,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,19,26,1,0,PASS,1,PASS,FAIL,yes,no,5.87965617e2,2.74402914e2,3.03979907e2,9.47728730e1,-39.53368093,36,1,36,1,1,0,0,286791 ns,259211,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,20,0,1,0,PASS,1,PASS,FAIL,yes,no,4.74042893e2,2.31092804e2,2.65773162e2,8.28610234e1,-38.36700586,36,1,36,1,1,0,0,286375 ns,259168,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,20,8,1,0,PASS,1,PASS,FAIL,yes,no,7.32755033e2,2.81964590e2,3.28837579e2,1.02522836e2,-40.21641222,36,1,36,1,1,0,0,332584 ns,300375,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,20,24,1,0,PASS,1,PASS,FAIL,yes,no,5.88326390e2,2.93242511e2,3.23164913e2,1.00754249e2,-40.06526742,36,1,36,1,1,0,0,286459 ns,259124,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,20,26,1,0,PASS,1,PASS,FAIL,yes,no,5.43644924e2,2.60836993e2,2.89958896e2,9.04014938e1,-39.12351213,36,1,36,1,1,0,0,288542 ns,260245,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,24,0,1,0,PASS,1,PASS,FAIL,yes,no,6.54977268e2,2.56816496e2,2.93989058e2,9.16579914e1,-39.24340672,36,1,36,1,1,0,0,332707 ns,301375,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,24,8,1,0,PASS,1,PASS,FAIL,yes,no,5.77185896e2,2.66097671e2,3.06170346e2,9.54557938e1,-39.59604587,36,1,36,1,1,0,0,287375 ns,259419,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,24,24,1,0,PASS,1,PASS,FAIL,yes,no,5.55529535e2,2.51831064e2,2.83555056e2,8.84049464e1,-38.92953130,36,1,36,1,1,0,0,286374 ns,259163,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,24,26,1,0,PASS,1,PASS,FAIL,yes,no,6.52471248e2,2.70716887e2,3.12942498e2,9.75671713e1,-39.78607428,36,1,36,1,1,0,0,333082 ns,301371,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,25,0,1,0,PASS,1,PASS,FAIL,yes,no,5.85121076e2,2.50653629e2,2.78095498e2,8.67028008e1,-38.76066254,36,1,36,1,1,0,0,287834 ns,261584,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,25,8,1,0,PASS,1,PASS,FAIL,yes,no,5.01768839e2,2.34433305e2,2.60369106e2,8.11761819e1,-38.18857241,36,1,36,1,1,0,0,287166 ns,259417,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,25,24,1,0,PASS,1,PASS,FAIL,yes,no,5.62718944e2,2.68618855e2,3.10895469e2,9.69289618e1,-39.72907122,36,1,36,1,1,0,0,287418 ns,259625,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,25,26,1,0,PASS,1,PASS,FAIL,yes,no,4.89893911e2,2.35899773e2,2.78971398e2,8.69758831e1,-38.78797694,36,1,36,1,1,0,0,287041 ns,259251,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,27,0,1,0,PASS,1,PASS,FAIL,yes,no,6.64675763e2,2.46584650e2,2.81569348e2,8.77858552e1,-38.86849089,36,1,36,1,1,0,0,137042 ns,123414,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,27,8,1,0,PASS,1,PASS,FAIL,yes,no,5.05539004e2,2.57734283e2,2.80909337e2,8.75800812e1,-38.84810687,36,1,36,1,1,0,0,332167 ns,299917,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,27,24,1,0,PASS,1,PASS,FAIL,yes,no,6.54664521e2,2.80910572e2,3.20649192e2,9.99699142e1,-39.99738638,36,1,36,1,1,0,0,332084 ns,299836,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,27,26,1,0,PASS,1,PASS,FAIL,yes,no,5.82314912e2,2.33555125e2,2.66670037e2,8.31406452e1,-38.39626781,36,1,36,1,1,0,0,285376 ns,258374,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,28,0,1,0,PASS,1,PASS,FAIL,yes,no,5.86024045e2,2.95639152e2,3.27733769e2,1.02178697e2,-40.18720724,36,1,36,1,1,0,0,137083 ns,123747,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,28,8,1,0,PASS,1,PASS,FAIL,yes,no,4.83815525e2,2.35826178e2,2.65891130e2,8.28978025e1,-38.37086036,36,1,36,1,1,0,0,286458 ns,259124,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,28,24,1,0,PASS,1,PASS,FAIL,yes,no,5.67749590e2,2.64323636e2,2.88445320e2,8.99296008e1,-39.07805331,36,1,36,1,1,0,0,285835 ns,258829,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,28,26,1,0,PASS,1,PASS,FAIL,yes,no,6.68166686e2,2.92274507e2,3.27791072e2,1.02196563e2,-40.18872578,36,1,36,1,1,0,0,287499 ns,259666,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,30,0,1,0,PASS,1,PASS,FAIL,yes,no,6.45519870e2,2.46424906e2,2.84507349e2,8.87018460e1,-38.95865316,36,1,36,1,1,0,0,330916 ns,299581,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,30,8,1,0,PASS,1,PASS,FAIL,yes,no,6.37227353e2,2.65760631e2,3.15283463e2,9.82970219e1,-39.85080721,36,1,36,1,1,0,0,287166 ns,259293,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,30,24,1,0,PASS,1,PASS,FAIL,yes,no,5.17803851e2,2.81123706e2,3.07892207e2,9.59926243e1,-39.64475730,36,1,36,1,1,0,0,303293 ns,273875,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,30,26,1,0,PASS,1,PASS,FAIL,yes,no,6.11865810e2,2.49446787e2,2.83842649e2,8.84946099e1,-38.93833639,36,1,36,1,1,0,0,331750 ns,300249,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,33,0,1,0,PASS,1,PASS,FAIL,yes,no,8.91293646e2,2.40556089e2,2.92996755e2,9.13486176e1,-39.21403959,36,1,36,1,1,0,0,285500 ns,258874,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,33,8,1,0,PASS,1,PASS,FAIL,yes,no,5.63746340e2,2.74673715e2,3.04208277e2,9.48440729e1,-39.54020391,36,1,36,1,1,0,0,285959 ns,257915,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,33,24,1,0,PASS,1,PASS,FAIL,yes,no,6.07225474e2,2.63690625e2,3.02614097e2,9.43470496e1,-39.49456647,36,1,36,1,1,0,0,332584 ns,299954,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,33,26,1,0,PASS,1,PASS,FAIL,yes,no,6.11785413e2,2.85766487e2,3.19869051e2,9.97266866e1,-39.97622780,36,1,36,1,1,0,0,285540 ns,258170,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,34,0,1,0,PASS,1,PASS,FAIL,yes,no,5.45017455e2,2.66350979e2,2.91162552e2,9.07767617e1,-39.15949372,36,1,36,1,1,0,0,287084 ns,259125,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,34,8,1,0,PASS,1,PASS,FAIL,yes,no,5.36038372e2,2.37044125e2,2.74032559e2,8.54360841e1,-38.63282670,36,1,36,1,1,0,0,286250 ns,259165,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,34,24,1,0,PASS,1,PASS,FAIL,yes,no,6.12281038e2,2.59237188e2,2.85729336e2,8.90828291e1,-38.99588001,36,1,36,1,1,0,0,436208 ns,387672,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,34,26,1,0,PASS,1,PASS,FAIL,yes,no,6.05864423e2,2.54297455e2,2.86010144e2,8.91703775e1,-39.00441210,36,1,36,1,1,0,0,332250 ns,300084,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,37,0,1,0,PASS,1,PASS,FAIL,yes,no,6.05365516e2,2.40423993e2,2.70402771e2,8.43044124e1,-38.51700612,36,1,36,1,1,0,0,330917 ns,299170,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,37,8,1,0,PASS,1,PASS,FAIL,yes,no,5.34398626e2,2.54378269e2,2.86667639e2,8.93753670e1,-39.02435676,36,1,36,1,1,0,0,331543 ns,299586,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,37,24,1,0,PASS,1,PASS,FAIL,yes,no,7.15396299e2,2.38683997e2,2.78875619e2,8.69460217e1,-38.78499431,36,1,36,1,1,0,0,285876 ns,258540,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,37,26,1,0,PASS,1,PASS,FAIL,yes,no,5.81749962e2,2.75755056e2,3.09931872e2,9.66285378e1,-39.70210816,36,1,36,1,1,0,0,143710 ns,130375,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,38,0,1,0,PASS,1,PASS,FAIL,yes,no,6.10151999e2,2.50548682e2,2.88883271e2,9.00661423e1,-39.09123123,36,1,36,1,1,0,0,287249 ns,259588,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,38,8,1,0,PASS,1,PASS,FAIL,yes,no,5.31549110e2,2.75915149e2,3.09964811e2,9.66388074e1,-39.70303123,36,1,36,1,1,0,0,436708 ns,389462,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,38,24,1,0,PASS,1,PASS,FAIL,yes,no,5.51159160e2,2.61041310e2,2.94831186e2,9.19205445e1,-39.26825177,36,1,36,1,1,0,0,332126 ns,301288,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,38,26,1,0,PASS,1,PASS,FAIL,yes,no,5.40790130e2,2.78682303e2,3.09093031e2,9.63670096e1,-39.67856765,36,1,36,1,1,0,0,331834 ns,300371,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,39,0,1,0,PASS,1,PASS,FAIL,yes,no,5.84599199e2,2.83231391e2,3.19170224e2,9.95088111e1,-39.95723075,36,1,36,1,1,0,0,556165 ns,501419,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,39,8,1,0,PASS,1,PASS,FAIL,yes,no,5.88113759e2,2.87656691e2,3.16011978e2,9.85241537e1,-39.87085426,36,1,36,1,1,0,0,431125 ns,388247,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,39,24,1,0,PASS,1,PASS,FAIL,yes,no,6.11125978e2,2.44901290e2,2.81334451e2,8.77126204e1,-38.86124171,36,1,36,1,1,0,0,330541 ns,300331,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,39,26,1,0,PASS,1,PASS,FAIL,yes,no,5.85157894e2,2.38381086e2,2.81047019e2,8.76230069e1,-38.85236305,36,1,36,1,1,0,0,284834 ns,257460,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,42,0,1,0,PASS,1,PASS,FAIL,yes,no,6.00048780e2,2.54719627e2,2.90665973e2,9.06219415e1,-39.14466725,36,1,36,1,1,0,0,335666 ns,301295,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,42,8,1,0,PASS,1,PASS,FAIL,yes,no,4.63464355e2,2.76115649e2,2.99982889e2,9.35267088e1,-39.41871304,36,1,36,1,1,0,0,285999 ns,258836,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,42,24,1,0,PASS,1,PASS,FAIL,yes,no,4.99212707e2,2.94078961e2,3.18021645e2,9.91507145e1,-39.92591696,36,1,36,1,1,0,0,286124 ns,258665,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,42,26,1,0,PASS,1,PASS,FAIL,yes,no,6.58990051e2,2.75032647e2,3.10438157e2,9.67863840e1,-39.71628529,36,1,36,1,1,0,0,285376 ns,258169,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,43,0,1,0,PASS,1,PASS,FAIL,yes,no,6.95339232e2,2.84850719e2,3.19062325e2,9.94751711e1,-39.95429390,36,1,36,1,1,0,0,422541 ns,384377,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,43,8,1,0,PASS,1,PASS,FAIL,yes,no,5.76261646e2,2.37324412e2,2.77465712e2,8.65064504e1,-38.74096984,36,1,36,1,1,0,0,334333 ns,301539,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,43,24,1,0,PASS,1,PASS,FAIL,yes,no,5.66679542e2,2.54181434e2,2.95226893e2,9.20439156e1,-39.27990171,36,1,36,1,1,0,0,433709 ns,390793,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,43,26,1,0,PASS,1,PASS,FAIL,yes,no,6.57804676e2,2.98712434e2,3.21671898e2,1.00288767e2,-40.02504582,36,1,36,1,1,0,0,552126 ns,502460,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,45,0,1,0,PASS,1,PASS,FAIL,yes,no,5.43722649e2,2.67009120e2,2.98568450e2,9.30857242e1,-39.37766164,36,1,36,1,1,0,0,330623 ns,300377,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,45,8,1,0,PASS,1,PASS,FAIL,yes,no,4.85609455e2,2.65213135e2,2.86749741e2,8.94009643e1,-39.02684406,36,1,36,1,1,0,0,445208 ns,398168,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,45,24,1,0,PASS,1,PASS,FAIL,yes,no,5.28055665e2,2.45666097e2,2.75418781e2,8.58682715e1,-38.67665441,36,1,36,1,1,0,0,439083 ns,396833,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,45,26,1,0,PASS,1,PASS,FAIL,yes,no,5.73431451e2,2.76229712e2,3.09026676e2,9.63463219e1,-39.67670280,36,1,36,1,1,0,0,395043 ns,357495,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,50,0,1,0,PASS,1,PASS,FAIL,yes,no,4.92717846e2,2.59388367e2,2.82454275e2,8.80617519e1,-38.89574642,36,1,36,1,1,0,0,430876 ns,392627,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,50,8,1,0,PASS,1,PASS,FAIL,yes,no,5.73380828e2,2.44879454e2,2.77153246e2,8.64090317e1,-38.73118277,36,1,36,1,1,0,0,551083 ns,501165,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,50,24,1,0,PASS,1,PASS,FAIL,yes,no,5.48757869e2,2.80869523e2,3.11203476e2,9.70249904e1,-39.73767217,36,1,36,1,1,0,0,433959 ns,394537,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,50,26,1,0,PASS,1,PASS,FAIL,yes,no,5.91777146e2,2.46313058e2,2.76046006e2,8.60638235e1,-38.69641273,36,1,36,1,1,0,0,432834 ns,394705,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,53,0,1,0,PASS,1,PASS,FAIL,yes,no,5.92997131e2,2.75832170e2,3.15663824e2,9.84156085e1,-39.86127964,36,1,36,1,1,0,0,449293 ns,402206,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,53,8,1,0,PASS,1,PASS,FAIL,yes,no,6.23062348e2,2.50659315e2,2.89940700e2,9.03958206e1,-39.12296703,36,1,36,1,1,0,0,329917 ns,297793,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,53,24,1,0,PASS,1,PASS,FAIL,yes,no,5.96443896e2,2.15556099e2,2.47602117e2,7.71957732e1,-37.75187043,36,1,36,1,1,0,0,432834 ns,392917,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,53,26,1,0,PASS,1,PASS,FAIL,yes,no,8.20132960e2,2.59133846e2,3.09958967e2,9.66369853e1,-39.70286746,36,1,36,1,1,0,0,333624 ns,301627,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,55,0,1,0,PASS,1,PASS,FAIL,yes,no,5.33816594e2,2.66456260e2,2.92084448e2,9.10641845e1,-39.18695206,36,1,36,1,1,0,0,435917 ns,394957,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,55,8,1,0,PASS,1,PASS,FAIL,yes,no,5.09120960e2,2.58244629e2,2.89901255e2,9.03835227e1,-39.12178528,36,1,36,1,1,0,0,333542 ns,300168,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,55,24,1,0,PASS,1,PASS,FAIL,yes,no,6.00458075e2,2.62887733e2,2.99271572e2,9.33049390e1,-39.39809266,36,1,36,1,1,0,0,444125 ns,397537,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,55,26,1,0,PASS,1,PASS,FAIL,yes,no,6.19657703e2,2.41561985e2,2.73997240e2,8.54250727e1,-38.63170714,36,1,36,1,1,0,0,455165 ns,410289,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,56,0,1,0,PASS,1,PASS,FAIL,yes,no,6.09482002e2,2.50690169e2,2.92175672e2,9.10926256e1,-39.18966440,36,1,36,1,1,0,0,332334 ns,299497,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,56,8,1,0,PASS,1,PASS,FAIL,yes,no,6.21593931e2,2.56899902e2,2.87057163e2,8.94968103e1,-39.03615114,36,1,36,1,1,0,0,334166 ns,301920,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,56,24,1,0,PASS,1,PASS,FAIL,yes,no,4.84748916e2,2.51380914e2,2.75944514e2,8.60321809e1,-38.69321865,36,1,36,1,1,0,0,440625 ns,397710,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,56,26,1,0,PASS,1,PASS,FAIL,yes,no,6.54517068e2,2.62091982e2,2.95422752e2,9.21049791e1,-39.28566217,36,1,36,1,1,0,0,415750 ns,362416,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,57,0,1,0,PASS,1,PASS,FAIL,yes,no,6.83175605e2,2.72691287e2,2.99786463e2,9.34654683e1,-39.41302372,36,1,36,1,1,0,0,444333 ns,398080,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,57,8,1,0,PASS,1,PASS,FAIL,yes,no,5.83283807e2,2.57997025e2,2.90215323e2,9.04814409e1,-39.13119016,36,1,36,1,1,0,0,174918 ns,157289,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,57,24,1,0,PASS,1,PASS,FAIL,yes,no,7.02525158e2,2.37740002e2,2.73061421e2,8.51333091e1,-38.60199029,36,1,36,1,1,0,0,287751 ns,259711,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,57,26,1,0,PASS,1,PASS,FAIL,yes,no,5.33783478e2,2.46890083e2,2.72512454e2,8.49621558e1,-38.58451047,36,1,36,1,1,0,0,287249 ns,259666,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,58,0,1,0,PASS,1,PASS,FAIL,yes,no,7.57517356e2,2.64507249e2,3.14022467e2,9.79038768e1,-39.81599779,36,1,36,1,1,0,0,290040 ns,261289,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,58,8,1,0,PASS,1,PASS,FAIL,yes,no,5.07913952e2,2.40968440e2,2.77211149e2,8.64270844e1,-38.73299725,36,1,36,1,1,0,0,330040 ns,298709,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,58,24,1,0,PASS,1,PASS,FAIL,yes,no,5.66685936e2,2.70728045e2,3.08892249e2,9.63044111e1,-39.67292360,36,1,36,1,1,0,0,144125 ns,130332,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,register-write,5,58,26,1,0,PASS,1,PASS,FAIL,yes,no,6.18551655e2,2.56897897e2,2.88433244e2,8.99258357e1,-39.07768965,36,1,36,1,1,0,0,286499 ns,258414,1152,1152,2432,2816,2816
