n,bits,scale_bits,ntt_impl,fault_enabled,fault_op,fault_operand,fault_site,fault_stage,fault_slot,fault_bit,mitigation,mitigation_action,checksum_mode,command,returncode,execution_valid,fault_injections,golden_match,fault_observed,detected,corrected,rms_error,relative_l2_error,max_abs_error,mean_abs_error,snr_db,elapsed_ntt_ns,scratch_bytes,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes,stderr_tail
64,28,10,radix2,true,ntt,a,register-write,0,56,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 56 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,415042,512,1152,1,0,0,0,0,1,375459,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,57,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 57 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,443458,512,1152,1,0,0,0,0,1,388625,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,57,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 57 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,428583,512,1152,1,0,0,0,0,1,383085,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,57,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 57 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,423625,512,1152,1,0,0,0,0,1,383081,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,57,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 57 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,317418,512,1152,1,0,0,0,0,1,283125,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,58,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 58 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,415208,512,1152,1,0,0,0,0,1,375210,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,58,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 58 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,444791,512,1152,1,0,0,0,0,1,401874,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,58,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 58 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,496875,512,1152,1,0,0,0,0,1,452086,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,58,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 58 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,433710,512,1152,1,0,0,0,0,1,386333,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,59,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 59 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,418375,512,1152,1,0,0,0,0,1,377958,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,59,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 59 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,434708,512,1152,1,0,0,0,0,1,387332,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,59,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 59 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,422918,512,1152,1,0,0,0,0,1,379878,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,59,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 59 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,418249,512,1152,1,0,0,0,0,1,377083,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,60,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 60 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420252,512,1152,1,0,0,0,0,1,379914,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,60,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 60 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,376544,512,1152,1,0,0,0,0,1,336625,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,60,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 60 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,422709,512,1152,1,0,0,0,0,1,380792,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,60,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 60 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,388999,512,1152,1,0,0,0,0,1,338663,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,61,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 61 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,416251,512,1152,1,0,0,0,0,1,376041,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,61,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 61 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,440876,512,1152,1,0,0,0,0,1,388252,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,61,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 61 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,427958,512,1152,1,0,0,0,0,1,381959,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,61,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 61 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420459,512,1152,1,0,0,0,0,1,381209,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,62,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 62 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,390582,512,1152,1,0,0,0,0,1,338623,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,62,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 62 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,391626,512,1152,1,0,0,0,0,1,339330,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,62,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 62 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,416250,512,1152,1,0,0,0,0,1,377499,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,62,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 62 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,413168,512,1152,1,0,0,0,0,1,373875,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,63,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 63 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,439460,512,1152,1,0,0,0,0,1,399208,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,63,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 63 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,416833,512,1152,1,0,0,0,0,1,376874,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,63,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 63 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,432207,512,1152,1,0,0,0,0,1,386294,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,63,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 63 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420167,512,1152,1,0,0,0,0,1,380326,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,0,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 0 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,469125,512,1152,1,0,0,0,0,1,426126,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,0,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 0 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,433126,512,1152,1,0,0,0,0,1,387211,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,0,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 0 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,430334,512,1152,1,0,0,0,0,1,388795,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,0,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 0 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,432084,512,1152,1,0,0,0,0,1,391538,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,1,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 1 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,732667,512,1152,1,0,0,0,0,1,668254,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,1,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 1 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420124,512,1152,1,0,0,0,0,1,378459,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,1,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 1 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,411375,512,1152,1,0,0,0,0,1,373375,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,1,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 1 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,429750,512,1152,1,0,0,0,0,1,384041,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,2,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 2 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,443125,512,1152,1,0,0,0,0,1,392250,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,2,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 2 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,457750,512,1152,1,0,0,0,0,1,409623,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,2,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 2 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,415750,512,1152,1,0,0,0,0,1,376501,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,2,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 2 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,481750,512,1152,1,0,0,0,0,1,431211,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,3,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 3 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,417707,512,1152,1,0,0,0,0,1,377706,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,3,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 3 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,444124,512,1152,1,0,0,0,0,1,393582,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,3,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 3 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,418749,512,1152,1,0,0,0,0,1,378042,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,3,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 3 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,413249,512,1152,1,0,0,0,0,1,374414,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,4,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 4 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,419168,512,1152,1,0,0,0,0,1,379870,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,4,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 4 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,439417,512,1152,1,0,0,0,0,1,390455,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,4,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 4 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,413374,512,1152,1,0,0,0,0,1,374792,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,4,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 4 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,438333,512,1152,1,0,0,0,0,1,395625,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,5,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 5 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,445333,512,1152,1,0,0,0,0,1,393204,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,3,5,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 3 --fault-slot 5 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,150957,512,1152,1,0,0,0,0,1,130875,1152,1152,2432,2816,2816,
