n,bits,scale_bits,ntt_impl,fault_enabled,fault_op,fault_operand,fault_site,fault_stage,fault_slot,fault_bit,mitigation,mitigation_action,checksum_mode,command,returncode,execution_valid,fault_injections,golden_match,fault_observed,detected,corrected,rms_error,relative_l2_error,max_abs_error,mean_abs_error,snr_db,elapsed_ntt_ns,scratch_bytes,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes,stderr_tail
64,28,10,radix2,true,ntt,a,add-output,5,39,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 39 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,331374,512,36,0,36,0,0,0,0,300460,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,40,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 40 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,425207,512,36,0,36,0,0,0,0,386834,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,40,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 40 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,451625,512,36,0,36,0,0,0,0,399248,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,40,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 40 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,422584,512,36,0,36,0,0,0,0,385247,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,40,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 40 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,455917,512,36,0,36,0,0,0,0,399086,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,41,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 41 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420793,512,36,0,36,0,0,0,0,382875,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,41,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 41 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,483417,512,36,0,36,0,0,0,0,437294,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,41,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 41 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,516958,512,36,0,36,0,0,0,0,472040,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,41,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 41 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,451750,512,36,0,36,0,0,0,0,413873,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,42,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 42 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,414415,512,36,0,36,0,0,0,0,360087,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,42,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 42 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,446124,512,36,0,36,0,0,0,0,397333,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,42,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 42 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,422917,512,36,0,36,0,0,0,0,384337,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,42,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 42 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,427458,512,36,0,36,0,0,0,0,388252,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,43,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 43 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,440416,512,36,0,36,0,0,0,0,392088,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,43,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 43 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,419916,512,36,0,36,0,0,0,0,384790,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,43,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 43 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,507750,512,36,0,36,0,0,0,0,439877,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,43,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 43 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,442417,512,36,0,36,0,0,0,0,394210,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,44,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 44 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420625,512,36,0,36,0,0,0,0,384709,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,44,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 44 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,397208,512,36,0,36,0,0,0,0,357876,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,44,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 44 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,151166,512,36,0,36,0,0,0,0,136293,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,44,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 44 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,137626,512,36,0,36,0,0,0,0,123994,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,45,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 45 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,142544,512,36,0,36,0,0,0,0,129582,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,45,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 45 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,644417,512,36,0,36,0,0,0,0,617505,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,45,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 45 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,152791,512,36,0,36,0,0,0,0,137669,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,45,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 45 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,152458,512,36,0,36,0,0,0,0,137830,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,46,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 46 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,399585,512,36,0,36,0,0,0,0,360749,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,46,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 46 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,160667,512,36,0,36,0,0,0,0,140085,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,46,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 46 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,136626,512,36,0,36,0,0,0,0,122665,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,46,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 46 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,331543,512,36,0,36,0,0,0,0,299666,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,47,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 47 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,424544,512,36,0,36,0,0,0,0,385709,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,47,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 47 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,424833,512,36,0,36,0,0,0,0,385418,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,47,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 47 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,228334,512,36,0,36,0,0,0,0,206625,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,47,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 47 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,156126,512,36,0,36,0,0,0,0,138879,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,48,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 48 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,331708,512,36,0,36,0,0,0,0,299373,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,48,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 48 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,155707,512,36,0,36,0,0,0,0,135794,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,48,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 48 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,169126,512,36,0,36,0,0,0,0,146791,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,48,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 48 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,421126,512,36,0,36,0,0,0,0,383961,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,49,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 49 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,424292,512,36,0,36,0,0,0,0,388833,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,49,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 49 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,436000,512,36,0,36,0,0,0,0,391459,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,49,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 49 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,440750,512,36,0,36,0,0,0,0,400123,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,49,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 49 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,443249,512,36,0,36,0,0,0,0,395961,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,50,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 50 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,458918,512,36,0,36,0,0,0,0,406168,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,50,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 50 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,446626,512,36,0,36,0,0,0,0,403545,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,50,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 50 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,439041,512,36,0,36,0,0,0,0,392665,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,50,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 50 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,421500,512,36,0,36,0,0,0,0,385624,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,51,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 51 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,401082,512,36,0,36,0,0,0,0,368749,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,51,8,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 51 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,334876,512,36,0,36,0,0,0,0,301496,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,51,24,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 51 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,430583,512,36,0,36,0,0,0,0,391709,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,51,26,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 51 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,137125,512,36,0,36,0,0,0,0,124168,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,5,52,0,stage-checksum,recompute,sum,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 5 --fault-slot 52 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,331750,512,36,0,36,0,0,0,0,299623,1152,1152,2432,2816,2816,
