n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,returncode,execution_valid,fault_injections,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,45,24,3,0,PASS,1,PASS,FAIL,yes,no,4.60573935e2,2.61125092e2,2.90462729e2,9.05585756e1,-39.13859165,36,1,36,1,0,1,0,293750 ns,273250,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,45,26,3,0,PASS,1,PASS,FAIL,yes,no,7.03358504e2,2.42498848e2,2.86522832e2,8.93302200e1,-39.01996807,36,1,36,1,0,1,0,282584 ns,263500,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,0,3,0,PASS,1,PASS,FAIL,yes,no,6.31137127e2,2.67244934e2,3.00659332e2,9.37376058e1,-39.43827713,36,1,36,1,0,1,0,292791 ns,272292,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,8,3,0,PASS,1,PASS,FAIL,yes,no,5.56181718e2,2.49898057e2,2.99280136e2,9.33076091e1,-39.39834122,36,1,36,1,0,1,0,357376 ns,333292,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,24,3,0,PASS,1,PASS,FAIL,yes,no,5.46205592e2,2.61981201e2,2.90793564e2,9.06617211e1,-39.14847918,36,1,36,1,0,1,0,292707 ns,272540,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,26,3,0,PASS,1,PASS,FAIL,yes,no,6.66544705e2,2.78896764e2,3.10997071e2,9.69606387e1,-39.73190935,36,1,36,1,0,1,0,293416 ns,272666,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,0,3,0,PASS,1,PASS,FAIL,yes,no,6.74508479e2,2.48120025e2,2.85246604e2,8.89323260e1,-38.98119302,36,1,36,1,0,1,0,388667 ns,362375,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,8,3,0,PASS,1,PASS,FAIL,yes,no,6.63123384e2,2.50306273e2,2.95011481e2,9.19767557e1,-39.27356174,36,1,36,1,0,1,0,321832 ns,299832,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,24,3,0,PASS,1,PASS,FAIL,yes,no,6.34000654e2,2.72078337e2,3.11825912e2,9.72190494e1,-39.75502741,36,1,36,1,0,1,0,293166 ns,272791,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,26,3,0,PASS,1,PASS,FAIL,yes,no,6.24203847e2,2.45106081e2,2.83859172e2,8.84997615e1,-38.93884201,36,1,36,1,0,1,0,293334 ns,273167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,0,3,0,PASS,1,PASS,FAIL,yes,no,5.41373691e2,2.77348213e2,3.11950763e2,9.72579747e1,-39.75850443,36,1,36,1,0,1,0,293916 ns,273625,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,8,3,0,PASS,1,PASS,FAIL,yes,no,6.09073381e2,2.49795085e2,2.81836173e2,8.78690441e1,-38.87671804,36,1,36,1,0,1,0,292750 ns,272793,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,24,3,0,PASS,1,PASS,FAIL,yes,no,6.93696084e2,2.57707058e2,3.01930555e2,9.41339394e1,-39.47492467,36,1,36,1,0,1,0,293792 ns,273249,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,26,3,0,PASS,1,PASS,FAIL,yes,no,4.99375247e2,2.47918798e2,2.82968305e2,8.82220129e1,-38.91153925,36,1,36,1,0,1,0,294541 ns,274459,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,0,3,0,PASS,1,PASS,FAIL,yes,no,5.81427037e2,2.78150524e2,3.15399717e2,9.83332670e1,-39.85400937,36,1,36,1,0,1,0,292291 ns,272170,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,8,3,0,PASS,1,PASS,FAIL,yes,no,6.40273075e2,2.44370463e2,2.85593306e2,8.90404186e1,-38.99174386,36,1,36,1,0,1,0,293416 ns,273000,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,24,3,0,PASS,1,PASS,FAIL,yes,no,5.76468652e2,2.58391015e2,2.86919475e2,8.94538828e1,-39.03198392,36,1,36,1,0,1,0,400960 ns,373335,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,26,3,0,PASS,1,PASS,FAIL,yes,no,5.54296518e2,2.69926106e2,3.02797774e2,9.44043153e1,-39.49983694,36,1,36,1,0,1,0,402498 ns,374873,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,0,3,0,PASS,1,PASS,FAIL,yes,no,6.32956373e2,2.56603672e2,2.93240730e2,9.14246826e1,-39.22126922,36,1,36,1,0,1,0,320669 ns,298873,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,8,3,0,PASS,1,PASS,FAIL,yes,no,5.94774562e2,2.99104820e2,3.27743422e2,1.02181707e2,-40.18746305,36,1,36,1,0,1,0,294877 ns,274375,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,24,3,0,PASS,1,PASS,FAIL,yes,no,6.05773288e2,2.61978041e2,2.96160013e2,9.23348375e1,-39.30731178,36,1,36,1,0,1,0,293666 ns,273918,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,26,3,0,PASS,1,PASS,FAIL,yes,no,6.87911568e2,2.40668089e2,2.77338635e2,8.64668309e1,-38.73699084,36,1,36,1,0,1,0,292751 ns,272625,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,0,3,0,PASS,1,PASS,FAIL,yes,no,5.84398176e2,2.68837566e2,2.93505769e2,9.15073147e1,-39.22911622,36,1,36,1,0,1,0,293249 ns,272958,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,8,3,0,PASS,1,PASS,FAIL,yes,no,6.49800983e2,2.65932530e2,3.02623816e2,9.43500798e1,-39.49484544,36,1,36,1,0,1,0,293749 ns,274498,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,24,3,0,PASS,1,PASS,FAIL,yes,no,4.94655378e2,2.35485399e2,2.59254466e2,8.08286668e1,-38.15130832,36,1,36,1,0,1,0,293085 ns,273794,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,26,3,0,PASS,1,PASS,FAIL,yes,no,4.81550515e2,2.44145206e2,2.72808639e2,8.50544985e1,-38.59394576,36,1,36,1,0,1,0,271377 ns,252667,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,0,3,0,PASS,1,PASS,FAIL,yes,no,5.75205721e2,2.46916178e2,2.80159135e2,8.73461882e1,-38.82487914,36,1,36,1,0,1,0,293249 ns,273127,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,8,3,0,PASS,1,PASS,FAIL,yes,no,6.04180328e2,2.74184079e2,3.13152874e2,9.76327610e1,-39.79191143,36,1,36,1,0,1,0,293375 ns,273751,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,24,3,0,PASS,1,PASS,FAIL,yes,no,5.78198200e2,2.43069785e2,2.70814087e2,8.44326501e1,-38.53020842,36,1,36,1,0,1,0,191375 ns,178209,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,26,3,0,PASS,1,PASS,FAIL,yes,no,5.84627922e2,2.64891814e2,2.98920471e2,9.31954750e1,-39.38789653,36,1,36,1,0,1,0,321002 ns,299541,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,0,3,0,PASS,1,PASS,FAIL,yes,no,6.01539577e2,2.60978834e2,3.02507590e2,9.43138435e1,-39.49150888,36,1,36,1,0,1,0,293875 ns,273500,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,8,3,0,PASS,1,PASS,FAIL,yes,no,6.07559758e2,2.86571121e2,3.24861407e2,1.01283171e2,-40.11074579,36,1,36,1,0,1,0,294125 ns,274081,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,24,3,0,PASS,1,PASS,FAIL,yes,no,5.55211702e2,2.86247591e2,3.15759774e2,9.84455231e1,-39.86391942,36,1,36,1,0,1,0,357916 ns,333253,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,26,3,0,PASS,1,PASS,FAIL,yes,no,5.68644395e2,2.75959728e2,3.00475756e2,9.36803716e1,-39.43297210,36,1,36,1,0,1,0,321126 ns,299042,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,0,1,0,PASS,1,PASS,FAIL,yes,no,4.94081641e2,2.68221529e2,2.90233575e2,9.04871313e1,-39.13173640,36,1,36,1,1,1,0,295040 ns,273999,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,8,1,0,PASS,1,PASS,FAIL,yes,no,6.42843692e2,2.71322897e2,3.12055483e2,9.72906233e1,-39.76141972,36,1,36,1,1,1,0,292292 ns,272751,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,24,1,0,PASS,1,PASS,FAIL,yes,no,5.44509485e2,2.20120922e2,2.46737805e2,7.69263038e1,-37.72149731,36,1,36,1,1,1,0,191666 ns,178167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,26,1,0,PASS,1,PASS,FAIL,yes,no,5.38863813e2,2.59034741e2,2.91199259e2,9.07882058e1,-39.16058867,36,1,36,1,1,1,0,294376 ns,273499,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,0,1,0,PASS,1,PASS,FAIL,yes,no,6.00959553e2,2.50342955e2,2.94493273e2,9.18151923e1,-39.25829096,36,1,36,1,1,1,0,293915 ns,273582,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,8,1,0,PASS,1,PASS,FAIL,yes,no,6.44009476e2,2.74303485e2,3.06375193e2,9.55196599e1,-39.60185535,36,1,36,1,1,1,0,292459 ns,273165,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,24,1,0,PASS,1,PASS,FAIL,yes,no,7.87577260e2,2.68196845e2,3.13208784e2,9.76501922e1,-39.79346205,36,1,36,1,1,1,0,402168 ns,374877,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,26,1,0,PASS,1,PASS,FAIL,yes,no,5.59288192e2,2.66339123e2,3.07250949e2,9.57926971e1,-39.62664803,36,1,36,1,1,1,0,293124 ns,272129,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,294166 ns,273500,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,291916 ns,272708,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,293709 ns,273125,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,293042 ns,272873,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,0,1,0,PASS,1,PASS,FAIL,yes,no,5.19329376e2,2.89690022e2,3.12667074e2,9.74813014e1,-39.77842637,36,1,36,1,1,1,0,296000 ns,275583,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,8,1,0,PASS,1,PASS,FAIL,yes,no,5.19428604e2,2.66980591e2,2.99624040e2,9.34148292e1,-39.40831648,36,1,36,1,1,1,0,293249 ns,273292,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,24,1,0,PASS,1,PASS,FAIL,yes,no,6.28692749e2,2.64223175e2,2.96391338e2,9.24069584e1,-39.31409351,36,1,36,1,1,1,0,294291 ns,274417,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,26,1,0,PASS,1,PASS,FAIL,yes,no,4.82257473e2,2.81044737e2,2.99518628e2,9.33819646e1,-39.40526013,36,1,36,1,1,1,0,292499 ns,272168,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,0,1,0,PASS,1,PASS,FAIL,yes,no,5.92492962e2,2.44829696e2,2.81368350e2,8.77231893e1,-38.86228825,36,1,36,1,1,1,0,294751 ns,274081,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,8,1,0,PASS,1,PASS,FAIL,yes,no,5.74062627e2,2.36531748e2,2.76457728e2,8.61921875e1,-38.70935806,36,1,36,1,1,1,0,271750 ns,253044,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,24,1,0,PASS,1,PASS,FAIL,yes,no,6.77007105e2,2.51849960e2,2.86855135e2,8.94338233e1,-39.03003595,36,1,36,1,1,1,0,295124 ns,274457,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,26,1,0,PASS,1,PASS,FAIL,yes,no,6.80944709e2,2.74244362e2,3.10435842e2,9.67856624e1,-39.71622053,36,1,36,1,1,1,0,292750 ns,273042,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,0,1,0,PASS,1,PASS,FAIL,yes,no,5.18711939e2,2.91862346e2,3.27609951e2,1.02140094e2,-40.18392507,36,1,36,1,1,1,0,293793 ns,273038,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,8,1,0,PASS,1,PASS,FAIL,yes,no,5.87143611e2,2.90415367e2,3.21620205e2,1.00272650e2,-40.02364986,36,1,36,1,1,1,0,294875 ns,273750,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,24,1,0,PASS,1,PASS,FAIL,yes,no,6.12323056e2,2.98551758e2,3.26398595e2,1.01762425e2,-40.15174898,36,1,36,1,1,1,0,294083 ns,274082,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,26,1,0,PASS,1,PASS,FAIL,yes,no,5.80888353e2,2.61006837e2,2.91364656e2,9.08397723e1,-39.16552074,36,1,36,1,1,1,0,292708 ns,272626,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,0,1,0,PASS,1,PASS,FAIL,yes,no,6.36220732e2,2.58638315e2,2.98528912e2,9.30733975e1,-39.37651135,36,1,36,1,1,1,0,272542 ns,253834,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,8,1,0,PASS,1,PASS,FAIL,yes,no,6.67439593e2,2.86271740e2,3.23059522e2,1.00721391e2,-40.06243429,36,1,36,1,1,1,0,272376 ns,253498,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,24,1,0,PASS,1,PASS,FAIL,yes,no,8.47744027e2,2.51488435e2,2.97782889e2,9.28408072e1,-39.35477815,36,1,36,1,1,1,0,294084 ns,273627,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,26,1,0,PASS,1,PASS,FAIL,yes,no,5.26770345e2,2.85974614e2,3.10476631e2,9.67983794e1,-39.71736173,36,1,36,1,1,1,0,240750 ns,224625,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,0,1,0,PASS,1,PASS,FAIL,yes,no,6.65091415e2,2.67037436e2,3.11443658e2,9.70998727e1,-39.74437321,36,1,36,1,1,1,0,292542 ns,272037,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,8,1,0,PASS,1,PASS,FAIL,yes,no,5.70687875e2,2.60798823e2,3.01353516e2,9.39540341e1,-39.45830864,36,1,36,1,1,1,0,293833 ns,273296,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,24,1,0,PASS,1,PASS,FAIL,yes,no,4.79013315e2,2.34032179e2,2.57109830e2,8.01600260e1,-38.07915699,36,1,36,1,1,1,0,293416 ns,273499,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,26,1,0,PASS,1,PASS,FAIL,yes,no,8.19655999e2,2.35679398e2,2.86223779e2,8.92369832e1,-39.01089759,36,1,36,1,1,1,0,303458 ns,283373,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,0,1,0,PASS,1,PASS,FAIL,yes,no,4.63642530e2,2.52612335e2,2.76537185e2,8.62169603e1,-38.71185414,36,1,36,1,1,1,0,306583 ns,285374,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,8,1,0,PASS,1,PASS,FAIL,yes,no,5.16218694e2,2.85450589e2,3.11461393e2,9.71054020e1,-39.74486781,36,1,36,1,1,1,0,294208 ns,273834,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,24,1,0,PASS,1,PASS,FAIL,yes,no,6.77878550e2,2.20688573e2,2.69159879e2,8.39169118e1,-38.47698987,36,1,36,1,1,1,0,295000 ns,274539,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,26,1,0,PASS,1,PASS,FAIL,yes,no,5.34581534e2,2.68022478e2,2.95385836e2,9.20934696e1,-39.28457671,36,1,36,1,1,1,0,292249 ns,272249,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,331167 ns,308875,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,293167 ns,272874,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,293875 ns,274122,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,319666 ns,297292,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,0,1,0,PASS,1,PASS,FAIL,yes,no,6.99451511e2,2.55033580e2,3.00140567e2,9.35758686e1,-39.42327734,36,1,36,1,1,1,0,293876 ns,273418,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,8,1,0,PASS,1,PASS,FAIL,yes,no,6.26405026e2,2.63557522e2,3.06809462e2,9.56550533e1,-39.61415836,36,1,36,1,1,1,0,272668 ns,253291,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,24,1,0,PASS,1,PASS,FAIL,yes,no,5.73749276e2,2.95385106e2,3.30005522e2,1.02886970e2,-40.24720752,36,1,36,1,1,1,0,293249 ns,272792,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,26,1,0,PASS,1,PASS,FAIL,yes,no,5.73512365e2,2.55315869e2,2.90520064e2,9.05764510e1,-39.14030600,36,1,36,1,1,1,0,291707 ns,271998,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,293167 ns,273129,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,270167 ns,251083,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,292876 ns,272751,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,292376 ns,272792,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,0,1,0,PASS,1,PASS,FAIL,yes,no,6.90700937e2,2.49482869e2,2.95798311e2,9.22220684e1,-39.29669717,36,1,36,1,1,1,0,292500 ns,272543,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,8,1,0,PASS,1,PASS,FAIL,yes,no,6.85673760e2,2.56194602e2,3.13068464e2,9.76064441e1,-39.78956983,36,1,36,1,1,1,0,292583 ns,272167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,24,1,0,PASS,1,PASS,FAIL,yes,no,6.91803822e2,2.81710161e2,3.15688853e2,9.84234119e1,-39.86196832,36,1,36,1,1,1,0,294165 ns,273877,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,26,1,0,PASS,1,PASS,FAIL,yes,no,6.80819477e2,2.81573132e2,3.16490712e2,9.86734102e1,-39.88400276,36,1,36,1,1,1,0,293624 ns,273501,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,191709 ns,178457,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,322124 ns,299710,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,292500 ns,272791,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,273625 ns,254165,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,0,1,0,PASS,1,PASS,FAIL,yes,no,5.00409562e2,2.64998156e2,2.93992140e2,9.16589523e1,-39.24349778,36,1,36,1,1,1,0,293125 ns,273208,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,8,1,0,PASS,1,PASS,FAIL,yes,no,6.19702570e2,2.77188170e2,3.15858867e2,9.84764179e1,-39.86664485,36,1,36,1,1,1,0,293084 ns,272876,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,24,1,0,PASS,1,PASS,FAIL,yes,no,6.04469887e2,2.56675599e2,2.87069150e2,8.95005476e1,-39.03651385,36,1,36,1,1,1,0,292207 ns,272710,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,26,1,0,PASS,1,PASS,FAIL,yes,no,7.38276785e2,2.85033531e2,3.28713727e2,1.02484222e2,-40.21314018,36,1,36,1,1,1,0,191541 ns,178707,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,0,1,0,PASS,1,PASS,FAIL,yes,no,5.34191182e2,2.77394155e2,3.01534783e2,9.40105482e1,-39.46353170,36,1,36,1,1,1,0,271791 ns,252747,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,8,1,0,PASS,1,PASS,FAIL,yes,no,4.42077057e2,2.58612100e2,2.81130898e2,8.76491580e1,-38.85495497,36,1,36,1,1,1,0,272626 ns,253501,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,24,1,0,PASS,1,PASS,FAIL,yes,no,6.74576122e2,2.68077028e2,3.00267354e2,9.36153974e1,-39.42694571,36,1,36,1,1,1,0,293042 ns,272670,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,26,1,0,PASS,1,PASS,FAIL,yes,no,6.40349045e2,2.70741269e2,3.03195143e2,9.45282045e1,-39.51122818,36,1,36,1,1,1,0,297916 ns,275583,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,33,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,293083 ns,272460,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,33,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,214874 ns,200042,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,33,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,292625 ns,272290,1152,1152,2432,2816,2816
